Timestamp,Date,Year,Month,Day,Hour,Minute,Second,Millisecond,Market Key,Market Name,Condition ID,Invested Up ($),Invested Down ($),Total Invested ($),Shares Up,Shares Down,Final Price Up ($),Final Price Down ($),Final Value Up ($),Final Value Down ($),Total Final Value ($),PnL Up ($),PnL Down ($),Total PnL ($),PnL Percent (%),Average Cost Per Share UP ($),Average Cost Per Share DOWN ($),Trades Up,Trades Down,Outcome,Market Switch Reason,Market Slug
1767662102743,2026-01-06T01:15:02.743Z,2026,1,6,1,15,2,743,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 8:30PM-8:45PM ET",0x40b89853bc6784b273e43808871bb36d3398d322743b31c95dc7059740b84914,0.00,0.03,0.03,0.0000,2.5300,0.7150,0.2849,0.00,0.72,0.72,0.00,0.70,0.70,2747.88,,0.0100,0,1,Profit,Market Closed,btc-updown-15m-1767663000
1767662104828,2026-01-06T01:15:04.828Z,2026,1,6,1,15,4,828,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,0.00,0.00,0.00,0.0000,0.0000,0.5699,0.4300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0,Unknown,Market Closed,bitcoin-up-or-down-january-5-8pm-et
1767662104859,2026-01-06T01:15:04.859Z,2026,1,6,1,15,4,859,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,0.00,0.00,0.00,0.0000,0.0000,0.7300,0.2700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0,0,Unknown,Market Closed,ethereum-up-or-down-january-5-8pm-et
1767662111333,2026-01-06T01:15:11.333Z,2026,1,6,1,15,11,333,ETH-UpDown-15,"Ethereum Up or Down - January 5, 8:30PM-8:45PM ET",0xffe6be81dda2d4fcd5e303dc2dbeb5665cc04dd53226ebaaa01d32941b637cc3,0.00,0.03,0.03,0.0000,2.5300,0.9250,0.0750,0.00,0.19,0.19,0.00,0.16,0.16,650.20,,0.0100,0,1,Profit,Market Closed,eth-updown-15m-1767663000
1767662119923,2026-01-06T01:15:19.923Z,2026,1,6,1,15,19,923,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 8:00PM-8:15PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:00PM-8:15PM ET)",0x40b89853bc6784b273e43808871bb36d3398d322743b31c95dc7059740b84914,0.00,0.03,0.03,0.0000,2.5300,0.0000,0.2849,0.00,0.72,0.72,0.00,0.70,0.70,2749.02,,0.0100,0,1,UP Lost,New Market Snapshot,btc-updown-15m-1767661200
1767662127551,2026-01-06T01:15:27.551Z,2026,1,6,1,15,27,551,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 8:15PM-8:30PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:15PM-8:30PM ET)",0x87ae414d3203677dbace48c2c6eed8e35c65640131627cd7d560fa13a950ae6f,15.01,11.74,26.75,26.5800,27.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5647,0.4348,1,1,UP Lost,New Market Snapshot,btc-updown-15m-1767662100
1767662967978,2026-01-06T01:29:27.978Z,2026,1,6,1,29,27,978,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 8:15PM-8:30PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8PM ET)",0x87ae414d3203677dbace48c2c6eed8e35c65640131627cd7d560fa13a950ae6f,638.15,394.04,1032.19,1036.4700,902.3200,0.8900,0.1100,922.46,99.26,1021.71,284.31,-294.78,-10.47,-1.01,0.6157,0.4367,70,70,Loss,New Market Snapshot,btc-updown-15m-1767662100
1767662968010,2026-01-06T01:29:28.010Z,2026,1,6,1,29,28,10,ETH-UpDown-15,"Ethereum Up or Down - January 5, 8:15PM-8:30PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8PM ET)",0x954de19ae90ddf28c14d8547da9b57a951743f061adf806dcc84a34df547e1a4,598.15,333.13,931.28,970.2400,809.5700,0.9950,0.0100,965.39,8.10,973.48,367.24,-325.03,42.20,4.53,0.6165,0.4115,76,76,UP Won,New Market Snapshot,eth-updown-15m-1767662100
1767663322772,2026-01-06T01:35:22.772Z,2026,1,6,1,35,22,772,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,17.38,7.92,25.29,19.8200,60.2500,0.7750,0.2250,15.36,13.56,28.92,-2.02,5.64,3.62,14.32,0.8768,0.1314,12,27,Profit,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663322803,2026-01-06T01:35:22.803Z,2026,1,6,1,35,22,803,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 8:45PM-9:00PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8PM ET)",0xddbeb0c0b72719e51d7062249aef1bdedac67ee96b7ea49c772121c99d716c3e,119.15,235.72,354.87,319.1100,363.6100,0.4650,0.5350,148.39,194.53,342.92,29.23,-41.19,-11.96,-3.37,0.3734,0.6483,32,30,Loss,New Market Snapshot,btc-updown-15m-1767663900
1767663322832,2026-01-06T01:35:22.832Z,2026,1,6,1,35,22,832,ETH-UpDown-15,"Ethereum Up or Down - January 5, 8:45PM-9:00PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8PM ET)",0xcc6b6f4580fd4a25cb6b3490df61a8029efe9fe5c189425853886a79b3edf7e8,30.07,66.71,96.78,108.8700,93.8900,0.4650,0.5350,50.62,50.23,100.86,20.55,-16.48,4.07,4.21,0.2762,0.7105,23,21,Profit,New Market Snapshot,eth-updown-15m-1767663900
1767663911684,2026-01-06T01:45:11.684Z,2026,1,6,1,45,11,684,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,65.12,50.64,115.77,85.7300,216.6000,0.8300,0.1700,71.16,36.82,107.98,6.03,-13.82,-7.79,-6.73,0.7596,0.2338,54,69,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663911721,2026-01-06T01:45:11.721Z,2026,1,6,1,45,11,721,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663911754,2026-01-06T01:45:11.754Z,2026,1,6,1,45,11,754,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 9:00PM-9:15PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xddbeb0c0b72719e51d7062249aef1bdedac67ee96b7ea49c772121c99d716c3e,0.03,0.07,0.09,2.5300,0.0700,0.1550,0.8450,0.39,0.06,0.45,0.37,-0.01,0.36,375.56,0.0100,0.9939,1,1,Profit,New Market Snapshot,btc-updown-15m-1767664800
1767663913855,2026-01-06T01:45:13.855Z,2026,1,6,1,45,13,855,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,65.12,50.64,115.77,85.7300,216.6000,0.8300,0.1700,71.16,36.82,107.98,6.03,-13.82,-7.79,-6.73,0.7596,0.2338,54,69,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663913893,2026-01-06T01:45:13.893Z,2026,1,6,1,45,13,893,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663916058,2026-01-06T01:45:16.058Z,2026,1,6,1,45,16,58,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,75.36,53.82,129.18,101.8800,225.3200,0.8300,0.1700,84.56,38.30,122.86,9.20,-15.52,-6.32,-4.89,0.7397,0.2389,55,70,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663916095,2026-01-06T01:45:16.095Z,2026,1,6,1,45,16,95,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663917191,2026-01-06T01:45:17.191Z,2026,1,6,1,45,17,191,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,75.36,53.82,129.18,101.8800,225.3200,0.8300,0.1700,84.56,38.30,122.86,9.20,-15.52,-6.32,-4.89,0.7397,0.2389,55,70,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663917225,2026-01-06T01:45:17.225Z,2026,1,6,1,45,17,225,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:30PM-8:45PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663918405,2026-01-06T01:45:18.405Z,2026,1,6,1,45,18,405,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8:30PM-8:45PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,75.36,53.82,129.18,101.8800,225.3200,0.8300,0.1700,84.56,38.30,122.86,9.20,-15.52,-6.32,-4.89,0.7397,0.2389,55,70,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663918464,2026-01-06T01:45:18.464Z,2026,1,6,1,45,18,464,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8:30PM-8:45PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663921562,2026-01-06T01:45:21.562Z,2026,1,6,1,45,21,562,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8:30PM-8:45PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,75.36,53.82,129.18,101.8800,225.3200,0.8300,0.1700,84.56,38.30,122.86,9.20,-15.52,-6.32,-4.89,0.7397,0.2389,55,70,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663921590,2026-01-06T01:45:21.590Z,2026,1,6,1,45,21,590,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8:30PM-8:45PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9500,0.0500,18.18,7.98,26.16,-0.01,-0.11,-0.12,-0.45,0.9506,0.0507,37,62,Loss,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663922806,2026-01-06T01:45:22.806Z,2026,1,6,1,45,22,806,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8:45PM-9:00PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,75.36,53.82,129.18,101.8800,225.3200,0.8300,0.1700,84.56,38.30,122.86,9.20,-15.52,-6.32,-4.89,0.7397,0.2389,55,70,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663922843,2026-01-06T01:45:22.843Z,2026,1,6,1,45,22,843,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Bitcoin Up or Down - January 5, 8:45PM-9:00PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663922948,2026-01-06T01:45:22.948Z,2026,1,6,1,45,22,948,BTC-UpDown-1h-8,"Bitcoin Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:45PM-9:00PM ET)",0xc8416d9ebf38ac2829525f143b58841f7761d21d4f187879facb4ac7f9b72dd7,75.36,53.82,129.18,101.8800,225.3200,0.8300,0.1700,84.56,38.30,122.86,9.20,-15.52,-6.32,-4.89,0.7397,0.2389,55,70,Loss,New Market Snapshot,bitcoin-up-or-down-january-5-8pm-et
1767663923092,2026-01-06T01:45:23.092Z,2026,1,6,1,45,23,92,ETH-UpDown-1h-8,"Ethereum Up or Down - January 5, 8PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:45PM-9:00PM ET)",0xdc8404751ffcd667cc3e44c56bb110adbd2699ba1caae4ad883dd1b3cf714f7f,18.19,8.09,26.28,19.1400,159.6000,0.9450,0.0550,18.09,8.78,26.87,-0.11,0.69,0.58,2.22,0.9506,0.0507,37,62,Profit,New Market Snapshot,ethereum-up-or-down-january-5-8pm-et
1767663923131,2026-01-06T01:45:23.131Z,2026,1,6,1,45,23,131,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 8:45PM-9:00PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:45PM-9:00PM ET)",0x35fcaa9b33f4024e5a7693fc0747d1902f98fce346f2d6cdb06e5c947975f19c,14.11,14.92,29.03,29.1100,29.0100,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4846,0.5144,1,1,UP Lost,New Market Snapshot,btc-updown-15m-1767663900
1767664808270,2026-01-06T02:00:08.270Z,2026,1,6,2,0,8,270,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 9:15PM-9:30PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 8:45PM-9:00PM ET)",0x35fcaa9b33f4024e5a7693fc0747d1902f98fce346f2d6cdb06e5c947975f19c,0.03,0.86,0.88,2.5300,0.8600,0.5649,0.4350,1.43,0.37,1.80,1.40,-0.48,0.92,104.51,0.0100,0.9959,1,1,Profit,New Market Snapshot,btc-updown-15m-1767665700
1767664827989,2026-01-06T02:00:27.989Z,2026,1,6,2,0,27,989,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 9:00PM-9:15PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 9:00PM-9:15PM ET)",0xe7336979e45ff05e167892dd4d4b170c5c24ce5e818941a4ecd3d90ad81267ec,14.11,14.92,29.03,29.1100,29.0100,0.5150,0.4850,14.99,14.07,29.06,0.89,-0.85,0.04,0.12,0.4846,0.5143,1,1,Profit,New Market Snapshot,btc-updown-15m-1767664800
1767665728444,2026-01-06T02:15:28.444Z,2026,1,6,2,15,28,444,BTC-UpDown-15,"Bitcoin Up or Down - January 5, 9:15PM-9:30PM ET (Snapshot at new market: Ethereum Up or Down - January 5, 9:15PM-9:30PM ET)",0xac7d24efa702433fe6ec8c08850b753e5c2179525e9dceda2f769794222472e7,11.29,14.99,26.28,26.5800,26.1000,0.5350,0.0000,14.22,0.00,14.22,2.93,0.00,2.93,11.15,0.4247,0.5743,1,1,DOWN Lost,New Market Snapshot,btc-updown-15m-1767665700
